Crash ID,Contributing Factors,Crash Date,Crash Month,Crash Total Injury Count,Day of Week,Hour of Day,Intersecting Street Name,Latitude,Longitude,Number of Lanes,Road Class,Roadway Type,Speed Limit,Street Name,Surface Condition,Weather Condition,Charge,Citation,Person Age,Person Gender
18684180,DISREGARD STOP SIGN OR LIGHT,1/6/2022,1,1,THURSDAY,18:00 - 18:59,COOPER CREEK RD,33.23864418,-97.08256247,No Data,CITY STREET,No Data,45,MINGO RD,1 - DRY,2 - CLOUDY,RAN STOP SIGN,10434443,20,2 - FEMALE
18684180,DISREGARD STOP SIGN OR LIGHT,1/6/2022,1,1,THURSDAY,18:00 - 18:59,COOPER CREEK RD,33.23864418,-97.08256247,No Data,CITY STREET,No Data,45,MINGO RD,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,22,1 - MALE
18684180,DISREGARD STOP SIGN OR LIGHT,1/6/2022,1,1,THURSDAY,18:00 - 18:59,COOPER CREEK RD,33.23864418,-97.08256247,No Data,CITY STREET,No Data,45,MINGO RD,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,18,1 - MALE
18684180,DISREGARD STOP SIGN OR LIGHT,1/6/2022,1,1,THURSDAY,18:00 - 18:59,COOPER CREEK RD,33.23864418,-97.08256247,No Data,CITY STREET,No Data,45,MINGO RD,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,34,1 - MALE
18684180,DISREGARD STOP SIGN OR LIGHT,1/6/2022,1,1,THURSDAY,18:00 - 18:59,COOPER CREEK RD,33.23864418,-97.08256247,No Data,CITY STREET,No Data,45,MINGO RD,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,30,1 - MALE
18688793,DRIVER INATTENTION,1/6/2022,1,0,THURSDAY,11:00 - 11:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,50,FM2181,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
18688889,FAILED TO CONTROL SPEED;OTHER (EXPLAIN IN NARRATIVE),1/6/2022,1,0,THURSDAY,14:00 - 14:59,S LOCUST ST,33.20649891,-97.13252154,4,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,1 - DRY,1 - CLEAR,DISREGARD TRAFFIC CONTROL DEVICE,10399318,27,1 - MALE
18688889,FAILED TO CONTROL SPEED;OTHER (EXPLAIN IN NARRATIVE),1/6/2022,1,0,THURSDAY,14:00 - 14:59,S LOCUST ST,33.20649891,-97.13252154,4,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,26,2 - FEMALE
18684405,FAILED TO CONTROL SPEED,1/7/2022,1,0,FRIDAY,06:00 - 06:59,N/A,33.20567136,-97.16364652,2,FARM TO MARKET,"2 LANE, 2 WAY",45,FM1515,1 - DRY,1 - CLEAR,NO CHARGES,No Data,22,2 - FEMALE
18684405,FAILED TO CONTROL SPEED,1/7/2022,1,0,FRIDAY,06:00 - 06:59,N/A,33.20567136,-97.16364652,2,FARM TO MARKET,"2 LANE, 2 WAY",45,FM1515,1 - DRY,1 - CLEAR,NO CHARGES,No Data,58,1 - MALE
18685270,BACKED WITHOUT SAFETY,1/7/2022,1,0,FRIDAY,10:00 - 10:59,N/A,33.24054295,-97.09869247,No Data,CITY STREET,No Data,30,OLD NORTH RD,1 - DRY,1 - CLEAR,BACKED WITHOUT SAFETY,10448771,20,2 - FEMALE
18685270,BACKED WITHOUT SAFETY,1/7/2022,1,0,FRIDAY,10:00 - 10:59,N/A,33.24054295,-97.09869247,No Data,CITY STREET,No Data,30,OLD NORTH RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,23,1 - MALE
18685270,BACKED WITHOUT SAFETY,1/7/2022,1,0,FRIDAY,10:00 - 10:59,N/A,33.24054295,-97.09869247,No Data,CITY STREET,No Data,30,OLD NORTH RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,1,2 - FEMALE
18685270,BACKED WITHOUT SAFETY,1/7/2022,1,0,FRIDAY,10:00 - 10:59,N/A,33.24054295,-97.09869247,No Data,CITY STREET,No Data,30,OLD NORTH RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,46,2 - FEMALE
18685568,WRONG WAY - ONE WAY ROAD,1/7/2022,1,0,FRIDAY,17:00 - 17:59,UNION CIR,33.21153419,-97.14432246,No Data,CITY STREET,No Data,20,S WELCH ST,1 - DRY,1 - CLEAR,WRONG WAY ON ONE WAY,No Data,20,1 - MALE
18685568,WRONG WAY - ONE WAY ROAD,1/7/2022,1,0,FRIDAY,17:00 - 17:59,UNION CIR,33.21153419,-97.14432246,No Data,CITY STREET,No Data,20,S WELCH ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,21,2 - FEMALE
18686282,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT;OTHER (EXPLAIN IN NARRATIVE),1/7/2022,1,0,FRIDAY,07:00 - 07:59,COLORADO BLVD,33.18915982,-97.10421919,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,70,2 - FEMALE
18686282,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT;OTHER (EXPLAIN IN NARRATIVE),1/7/2022,1,0,FRIDAY,07:00 - 07:59,COLORADO BLVD,33.18915982,-97.10421919,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,62,2 - FEMALE
18686283,FAILED TO CONTROL SPEED,1/7/2022,1,0,FRIDAY,14:00 - 14:59,N/A,33.19104095,-97.11413743,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,23,1 - MALE
18686283,FAILED TO CONTROL SPEED,1/7/2022,1,0,FRIDAY,14:00 - 14:59,N/A,33.19104095,-97.11413743,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,19,1 - MALE
18686283,FAILED TO CONTROL SPEED,1/7/2022,1,0,FRIDAY,14:00 - 14:59,N/A,33.19104095,-97.11413743,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,19,2 - FEMALE
18686290,NONE,1/7/2022,1,0,FRIDAY,15:00 - 15:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,30,W HICKORY ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
18686293,FAILED TO DRIVE IN SINGLE LANE,1/7/2022,1,0,FRIDAY,12:00 - 12:59,N/A,33.21464419,-97.14599927,No Data,CITY STREET,No Data,30,W HICKORY ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,68,1 - MALE
18686723,DRIVER INATTENTION,1/7/2022,1,0,FRIDAY,22:00 - 22:59,N/A,33.21298002,-97.11933746,No Data,CITY STREET,No Data,30,E MULBERRY ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
18692769,OTHER (EXPLAIN IN NARRATIVE),1/7/2022,1,0,FRIDAY,12:00 - 12:59,NOT REPORTED,33.13702407,-97.20308455,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035W,1 - DRY,1 - CLEAR,NO CHARGES,No Data,49,1 - MALE
18692769,OTHER (EXPLAIN IN NARRATIVE),1/7/2022,1,0,FRIDAY,12:00 - 12:59,NOT REPORTED,33.13702407,-97.20308455,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035W,1 - DRY,1 - CLEAR,NO CHARGES,No Data,58,1 - MALE
18686291,FAILED TO CONTROL SPEED,1/8/2022,1,0,SATURDAY,06:00 - 06:59,US0077,33.26381819,-97.17789078,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035,2 - WET,3 - RAIN,NO CHARGES,No Data,43,1 - MALE
18686291,FAILED TO CONTROL SPEED,1/8/2022,1,0,SATURDAY,06:00 - 06:59,US0077,33.26381819,-97.17789078,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035,2 - WET,3 - RAIN,NO CHARGES,No Data,20,1 - MALE
18686292,FAILED TO CONTROL SPEED,1/8/2022,1,0,SATURDAY,08:00 - 08:59,NOT REPORTED,33.19821526,-97.14280577,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY,10404975,20,1 - MALE
18686292,FAILED TO CONTROL SPEED,1/8/2022,1,0,SATURDAY,08:00 - 08:59,NOT REPORTED,33.19821526,-97.14280577,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,21,2 - FEMALE
18686292,FAILED TO CONTROL SPEED,1/8/2022,1,0,SATURDAY,08:00 - 08:59,NOT REPORTED,33.19821526,-97.14280577,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,71,1 - MALE
18686294,FAILED TO CONTROL SPEED,1/8/2022,1,0,SATURDAY,07:00 - 07:59,HEADLEE ST,33.23845418,-97.14436245,No Data,CITY STREET,No Data,30,HINKLE DR,2 - WET,3 - RAIN,"DRIVING WITH LICENSE INVALID, EXPIRED REGISTRATION","10379492, 10379492",38,2 - FEMALE
18686296,OTHER (EXPLAIN IN NARRATIVE),1/8/2022,1,1,SATURDAY,09:00 - 09:59,NOT REPORTED,33.23175602,-97.17458712,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035,2 - WET,3 - RAIN,NO CHARGES,No Data,47,2 - FEMALE
18686343,NONE,1/8/2022,1,1,SATURDAY,15:00 - 15:59,N/A,33.19623809,-97.13777788,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,2 - CLOUDY,NO CHARGES,No Data,20,1 - MALE
18686734,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,1/8/2022,1,0,SATURDAY,18:00 - 18:59,N/A,33.1918867,-97.10472373,No Data,CITY STREET,No Data,30,COLORADO BLVD,2 - WET,3 - RAIN,FAIL TO YIELD RIGHT OF WAY PRIVATE DRIVE,10380239,48,2 - FEMALE
18686734,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,1/8/2022,1,0,SATURDAY,18:00 - 18:59,N/A,33.1918867,-97.10472373,No Data,CITY STREET,No Data,30,COLORADO BLVD,2 - WET,3 - RAIN,NO CHARGES,No Data,21,2 - FEMALE
18686737,FAILED TO CONTROL SPEED,1/8/2022,1,4,SATURDAY,19:00 - 19:59,NOT REPORTED,33.19456241,-97.12868607,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",65,IH0035E,2 - WET,1 - CLEAR,NO CHARGES,No Data,20,1 - MALE
18686737,FAILED TO CONTROL SPEED,1/8/2022,1,4,SATURDAY,19:00 - 19:59,NOT REPORTED,33.19456241,-97.12868607,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",65,IH0035E,2 - WET,1 - CLEAR,NO CHARGES,No Data,26,2 - FEMALE
18686737,FAILED TO CONTROL SPEED,1/8/2022,1,4,SATURDAY,19:00 - 19:59,NOT REPORTED,33.19456241,-97.12868607,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",65,IH0035E,2 - WET,1 - CLEAR,NO CHARGES,No Data,31,1 - MALE
18686737,FAILED TO CONTROL SPEED,1/8/2022,1,4,SATURDAY,19:00 - 19:59,NOT REPORTED,33.19456241,-97.12868607,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",65,IH0035E,2 - WET,1 - CLEAR,NO CHARGES,No Data,29,2 - FEMALE
18686737,FAILED TO CONTROL SPEED,1/8/2022,1,4,SATURDAY,19:00 - 19:59,NOT REPORTED,33.19456241,-97.12868607,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",65,IH0035E,2 - WET,1 - CLEAR,NO CHARGES,No Data,2,2 - FEMALE
18686744,FAILED TO CONTROL SPEED,1/8/2022,1,1,SATURDAY,21:00 - 21:59,IH0035E,33.21192551,-97.16665649,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035,2 - WET,3 - RAIN,NO CHARGES,No Data,20,1 - MALE
18686744,FAILED TO CONTROL SPEED,1/8/2022,1,1,SATURDAY,21:00 - 21:59,IH0035E,33.21192551,-97.16665649,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035,2 - WET,3 - RAIN,NO CHARGES,No Data,19,2 - FEMALE
18686744,FAILED TO CONTROL SPEED,1/8/2022,1,1,SATURDAY,21:00 - 21:59,IH0035E,33.21192551,-97.16665649,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035,2 - WET,3 - RAIN,NO CHARGES,No Data,29,1 - MALE
18687138,FAILED TO DRIVE IN SINGLE LANE; SPEEDING - (OVERLIMIT); UNDER INFLUENCE - ALCOHOL,1/8/2022,1,1,SATURDAY,09:00 - 09:59,N/A,33.30401012,-97.06544405,2,FARM TO MARKET,"2 LANE, 2 WAY",60,FM0428,2 - WET,3 - RAIN,DRIVING WHILE INTOXICATED >=0.15,22003333,46,1 - MALE
18687141,BACKED WITHOUT SAFETY;OTHER (EXPLAIN IN NARRATIVE),1/8/2022,1,1,SATURDAY,14:00 - 14:59,N/A,33.21846404,-97.09047858,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",50,SL0288,2 - WET,2 - CLOUDY,NO CHARGES,No Data,24,1 - MALE
18687141,BACKED WITHOUT SAFETY;OTHER (EXPLAIN IN NARRATIVE),1/8/2022,1,1,SATURDAY,14:00 - 14:59,N/A,33.21846404,-97.09047858,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",50,SL0288,2 - WET,2 - CLOUDY,NO CHARGES,No Data,81,2 - FEMALE
18687141,BACKED WITHOUT SAFETY;OTHER (EXPLAIN IN NARRATIVE),1/8/2022,1,1,SATURDAY,14:00 - 14:59,N/A,33.21846404,-97.09047858,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",50,SL0288,2 - WET,2 - CLOUDY,NO CHARGES,No Data,54,1 - MALE
18687141,BACKED WITHOUT SAFETY;OTHER (EXPLAIN IN NARRATIVE),1/8/2022,1,1,SATURDAY,14:00 - 14:59,N/A,33.21846404,-97.09047858,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",50,SL0288,2 - WET,2 - CLOUDY,NO CHARGES,No Data,56,2 - FEMALE
18687141,BACKED WITHOUT SAFETY;OTHER (EXPLAIN IN NARRATIVE),1/8/2022,1,1,SATURDAY,14:00 - 14:59,N/A,33.21846404,-97.09047858,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",50,SL0288,2 - WET,2 - CLOUDY,NO CHARGES,No Data,18,1 - MALE
18687141,BACKED WITHOUT SAFETY;OTHER (EXPLAIN IN NARRATIVE),1/8/2022,1,1,SATURDAY,14:00 - 14:59,N/A,33.21846404,-97.09047858,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",50,SL0288,2 - WET,2 - CLOUDY,NO CHARGES,No Data,18,2 - FEMALE
18687144,OTHER (EXPLAIN IN NARRATIVE),1/8/2022,1,0,SATURDAY,14:00 - 14:59,NOT REPORTED,33.23175602,-97.17458712,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035,2 - WET,3 - RAIN,NO DRIVERS LICENSE,10392230,19,2 - FEMALE
18687751,DRIVER INATTENTION,1/8/2022,1,0,SATURDAY,23:00 - 23:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,-1,IH0035E,2 - WET,2 - CLOUDY,NO CHARGES,No Data,No Data,99 - UNKNOWN
18687751,DRIVER INATTENTION,1/8/2022,1,0,SATURDAY,23:00 - 23:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,-1,IH0035E,2 - WET,2 - CLOUDY,NO CHARGES,No Data,55,2 - FEMALE
18692774,FAILED TO CONTROL SPEED,1/8/2022,1,0,SATURDAY,11:00 - 11:59,N/A,33.23260044,-97.17487305,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",65,IH0035,2 - WET,3 - RAIN,NO CHARGES,No Data,33,1 - MALE
18955882,CHANGED LANE WHEN UNSAFE,1/8/2022,1,0,SATURDAY,11:00 - 11:59,N/A,33.23179547,-97.2199154,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",60,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
18955882,CHANGED LANE WHEN UNSAFE,1/8/2022,1,0,SATURDAY,11:00 - 11:59,N/A,33.23179547,-97.2199154,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",60,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,64,2 - FEMALE
18686748,FAILED TO CONTROL SPEED,1/9/2022,1,0,SUNDAY,00:00 - 00:59,N/A,33.25339681,-97.12210545,No Data,CITY STREET,No Data,30,STUART RD,2 - WET,1 - CLEAR,NO CHARGES,No Data,17,1 - MALE
18686748,FAILED TO CONTROL SPEED,1/9/2022,1,0,SUNDAY,00:00 - 00:59,N/A,33.25339681,-97.12210545,No Data,CITY STREET,No Data,30,STUART RD,2 - WET,1 - CLEAR,NO CHARGES,No Data,16,1 - MALE
18686748,FAILED TO CONTROL SPEED,1/9/2022,1,0,SUNDAY,00:00 - 00:59,N/A,33.25339681,-97.12210545,No Data,CITY STREET,No Data,30,STUART RD,2 - WET,1 - CLEAR,NO CHARGES,No Data,16,1 - MALE
18687145,TURNED IMPROPERLY - WRONG LANE,1/9/2022,1,0,SUNDAY,11:00 - 11:59,FERGUSON ST,33.22204698,-97.13297984,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,1 - DRY,2 - CLOUDY,TURNED LEFT FROM WRONG LANE,10437304,57,2 - FEMALE
18687145,TURNED IMPROPERLY - WRONG LANE,1/9/2022,1,0,SUNDAY,11:00 - 11:59,FERGUSON ST,33.22204698,-97.13297984,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,1 - DRY,2 - CLOUDY,NO DL,10437303,28,1 - MALE
18687145,TURNED IMPROPERLY - WRONG LANE,1/9/2022,1,0,SUNDAY,11:00 - 11:59,FERGUSON ST,33.22204698,-97.13297984,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,55,1 - MALE
18687149,TURNED IMPROPERLY - WRONG LANE,1/9/2022,1,0,SUNDAY,11:00 - 11:59,N/A,33.15762419,-97.10557517,2,FARM TO MARKET,"2 LANE, 2 WAY",45,FM2181,1 - DRY,2 - CLOUDY,TURNED RIGHT FROM WRONG LANE,10373753,24,1 - MALE
18687149,TURNED IMPROPERLY - WRONG LANE,1/9/2022,1,0,SUNDAY,11:00 - 11:59,N/A,33.15762419,-97.10557517,2,FARM TO MARKET,"2 LANE, 2 WAY",45,FM2181,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,29,2 - FEMALE
18687149,TURNED IMPROPERLY - WRONG LANE,1/9/2022,1,0,SUNDAY,11:00 - 11:59,N/A,33.15762419,-97.10557517,2,FARM TO MARKET,"2 LANE, 2 WAY",45,FM2181,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,2,2 - FEMALE
18688893,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/9/2022,1,0,SUNDAY,12:00 - 12:59,N/A,33.23593046,-97.10575223,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0377,1 - DRY,1 - CLEAR,NO CHARGES,No Data,18,2 - FEMALE
18688893,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/9/2022,1,0,SUNDAY,12:00 - 12:59,N/A,33.23593046,-97.10575223,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0377,1 - DRY,1 - CLEAR,NO CHARGES,No Data,46,1 - MALE
18688893,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/9/2022,1,0,SUNDAY,12:00 - 12:59,N/A,33.23593046,-97.10575223,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0377,1 - DRY,1 - CLEAR,NO CHARGES,No Data,9,2 - FEMALE
18692992,DISREGARD TURN MARKS AT INTERSECTION,1/9/2022,1,0,SUNDAY,14:00 - 14:59,US0380,33.22997284,-97.17398834,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,16,1 - MALE
18692992,DISREGARD TURN MARKS AT INTERSECTION,1/9/2022,1,0,SUNDAY,14:00 - 14:59,US0380,33.22997284,-97.17398834,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,17,1 - MALE
18692992,DISREGARD TURN MARKS AT INTERSECTION,1/9/2022,1,0,SUNDAY,14:00 - 14:59,US0380,33.22997284,-97.17398834,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,29,2 - FEMALE
18692992,DISREGARD TURN MARKS AT INTERSECTION,1/9/2022,1,0,SUNDAY,14:00 - 14:59,US0380,33.22997284,-97.17398834,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,29,1 - MALE
18692994,DRIVER INATTENTION,1/9/2022,1,0,SUNDAY,14:00 - 14:59,S TRINITY RD,33.21465418,-97.05922248,No Data,CITY STREET,No Data,35,MILLS RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,45,1 - MALE
18693725,DISREGARD STOP SIGN OR LIGHT;UNSAFE SPEED;UNDER INFLUENCE - ALCOHOL,1/9/2022,1,0,SUNDAY,05:00 - 05:59,US0377,33.17597615,-97.14182567,2,FARM TO MARKET,"2 LANE, 2 WAY",45,FM1830,2 - WET,6 - FOG,DWI,22003682,60,1 - MALE
18696691,DRIVER INATTENTION,1/9/2022,1,0,SUNDAY,04:00 - 04:59,N/A,33.22274669,-97.13110246,No Data,CITY STREET,No Data,30,N AUSTIN ST,2 - WET,3 - RAIN,NO CHARGES,No Data,No Data,99 - UNKNOWN
18707869,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/9/2022,1,0,SUNDAY,16:00 - 16:59,LATTIMORE ST,33.22530418,-97.10652247,No Data,CITY STREET,No Data,35,AUDRA LN,1 - DRY,1 - CLEAR,FAIL TO YIELD RIGHT OF WAY TURNING LEFT,10390300,22,1 - MALE
18707869,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/9/2022,1,0,SUNDAY,16:00 - 16:59,LATTIMORE ST,33.22530418,-97.10652247,No Data,CITY STREET,No Data,35,AUDRA LN,1 - DRY,1 - CLEAR,NO CHARGES,No Data,22,1 - MALE
18687754,HAD BEEN DRINKING;SPEEDING - (OVERLIMIT);OTHER (EXPLAIN IN NARRATIVE),1/10/2022,1,0,MONDAY,01:00 - 01:59,NOT REPORTED,33.19304869,-97.12188205,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,DWI,22004004,22,2 - FEMALE
18687754,HAD BEEN DRINKING;SPEEDING - (OVERLIMIT);OTHER (EXPLAIN IN NARRATIVE),1/10/2022,1,0,MONDAY,01:00 - 01:59,NOT REPORTED,33.19304869,-97.12188205,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,51,1 - MALE
18689212,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/10/2022,1,1,MONDAY,12:00 - 12:59,N CARROLL BLVD,33.23087407,-97.1370566,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,52,2 - FEMALE
18689212,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/10/2022,1,1,MONDAY,12:00 - 12:59,N CARROLL BLVD,33.23087407,-97.1370566,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,61,1 - MALE
18689718,CHANGED LANE WHEN UNSAFE,1/10/2022,1,0,MONDAY,16:00 - 16:59,NOT REPORTED,33.16629695,-97.18453174,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035W,1 - DRY,1 - CLEAR,NO CHARGES,No Data,24,1 - MALE
18689718,CHANGED LANE WHEN UNSAFE,1/10/2022,1,0,MONDAY,16:00 - 16:59,NOT REPORTED,33.16629695,-97.18453174,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035W,1 - DRY,1 - CLEAR,NO CHARGES,No Data,46,1 - MALE
18691665,FAILED TO CONTROL SPEED,1/10/2022,1,1,MONDAY,17:00 - 17:59,N/A,33.21760991,-97.09050847,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",50,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,16,1 - MALE
18691665,FAILED TO CONTROL SPEED,1/10/2022,1,1,MONDAY,17:00 - 17:59,N/A,33.21760991,-97.09050847,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",50,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,59,1 - MALE
18691665,FAILED TO CONTROL SPEED,1/10/2022,1,1,MONDAY,17:00 - 17:59,N/A,33.21760991,-97.09050847,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",50,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,53,2 - FEMALE
18695294,DISREGARD STOP SIGN OR LIGHT; HAD BEEN DRINKING,1/10/2022,1,0,MONDAY,21:00 - 21:59,EAGLE DR,33.20656419,-97.14149246,No Data,CITY STREET,No Data,20,BERNARD ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,29,1 - MALE
18695294,DISREGARD STOP SIGN OR LIGHT; HAD BEEN DRINKING,1/10/2022,1,0,MONDAY,21:00 - 21:59,EAGLE DR,33.20656419,-97.14149246,No Data,CITY STREET,No Data,20,BERNARD ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,24,2 - FEMALE
18695294,DISREGARD STOP SIGN OR LIGHT; HAD BEEN DRINKING,1/10/2022,1,0,MONDAY,21:00 - 21:59,EAGLE DR,33.20656419,-97.14149246,No Data,CITY STREET,No Data,20,BERNARD ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,24,2 - FEMALE
18695294,DISREGARD STOP SIGN OR LIGHT; HAD BEEN DRINKING,1/10/2022,1,0,MONDAY,21:00 - 21:59,EAGLE DR,33.20656419,-97.14149246,No Data,CITY STREET,No Data,20,BERNARD ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,21,1 - MALE
18698044,CHANGED LANE WHEN UNSAFE,1/10/2022,1,0,MONDAY,20:00 - 20:59,N/A,33.22660878,-97.1728652,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035,1 - DRY,1 - CLEAR,CHANGE LANES WHEN UNSAFE,WARNING,41,1 - MALE
18698044,CHANGED LANE WHEN UNSAFE,1/10/2022,1,0,MONDAY,20:00 - 20:59,N/A,33.22660878,-97.1728652,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035,1 - DRY,1 - CLEAR,NO CHARGES,No Data,48,2 - FEMALE
