,intersection_geom,ST_NAME_left,ST_NAME_right
4800,POINT (2386708.0052741305 7127883.432356685),Locust,Oak
4801,POINT (2386333.5060979296 7127518.340280463),Elm,Hickory
4802,POINT (2386333.5060979296 7127518.340280463),Elm,Hickory
4803,POINT (2386337.853565003 7127889.531488405),Elm,Oak
4804,POINT (2386337.853565003 7127889.531488405),Elm,Oak
4805,POINT (2381568.930544919 7124622.281536704),Collier,Eagle
4806,POINT (2381568.930544919 7124622.281536704),Collier,Eagle
4807,POINT (2381165.102378216 7124628.007750837),Avenue C,Eagle
4808,POINT (2381165.102378216 7124628.007750837),Avenue C,Eagle
4809,POINT (2393753.6032087114 7109703.040220504),Cuddy,Skysail
4810,POINT (2393786.9016380655 7109961.817783427),Cuddy,Ranchman
4811,POINT (2393786.9016380655 7109961.817783427),Cuddy,Ranchman
4812,POINT (2393665.085465974 7109454.447935047),Cuddy,Corsair
4813,POINT (2393753.6032087114 7109703.040220504),Cuddy,Skysail
4814,POINT (2393665.085465974 7109454.447935047),Cuddy,Corsair
4815,POINT (2376561.6005471335 7110902.850403486),Shagbark,Tamarack
4816,POINT (2376551.0014580986 7111255.652959361),Shagbark,Vintage
4817,POINT (2376551.0014580986 7111255.652959361),Shagbark,Vintage
4818,POINT (2377730.4865691215 7110906.79589762),Mockernut,Tamarack
4819,POINT (2377730.4865691215 7110906.79589762),Mockernut,Tamarack
4820,POINT (2377721.681042798 7111117.718439363),Mockernut,FM-2449 E
4821,POINT (2377721.681042798 7111117.718439363),Mockernut,Vintage
4822,POINT (2378215.332616307 7110800.178250355),Tamarack,Tamarack
4823,POINT (2378215.332616307 7110800.178250355),Hidden Meadows,Tamarack
4824,POINT (2367256.7925442816 7098258.706725228),Roaring Crk,Roaring Crk
4825,POINT (2367094.262836328 7098034.743735064),Rushing Crk,Meandering Creek
4826,POINT (2367256.7925442816 7098258.706725228),Rushing Crk,Roaring Crk
4827,POINT (2386339.175479158 7133900.486081131),Elm,Sherman
4828,POINT (2386339.175479158 7133900.486081131),Elm,Sherman
4829,POINT (2386739.357851534 7133931.16475296),Locust,Sherman
4830,POINT (2386739.357851534 7133931.16475296),Locust,Woodland
4831,POINT (2395970.168818681 7135380.782656943),Northcrest,University
4832,POINT (2395970.168818681 7135380.782656943),Northcrest,University
4833,POINT (2395959.931945755 7135460.695737546),Northcrest,University
4834,POINT (2395959.931945755 7135460.695737546),Northcrest,University
4835,POINT (2393593.9906041 7122923.463628504),Shady Oaks,Shady Oaks
4836,POINT (2393615.8807742638 7122887.367498778),Shady Oaks,Shady Oaks
4837,POINT (2352693.0723703476 7099158.383157492),Ed Robson,Ed Robson
4838,POINT (2352732.5567136183 7099184.324268377),Ed Robson,Ed Robson
4839,POINT (2352693.0723703476 7099158.383157492),Ed Robson,Ed Robson
4840,POINT (2352732.5567136183 7099184.324268377),Ed Robson,Ed Robson
4841,POINT (2353902.3839937933 7099143.747854495),Ed Robson,Ed Robson
4842,POINT (2353869.239875256 7099099.688922709),Ed Robson,Ed Robson
4843,POINT (2404410.242750724 7114368.537459986),Camino Real,Sea Cove
4844,POINT (2404410.242750724 7114368.537459986),Camino Real,Sea Cove
4845,POINT (2404426.08145739 7114554.319590193),Camino Real,Edwards
4846,POINT (2404426.08145739 7114554.319590193),Camino Real,Edwards
4847,POINT (2403321.686991464 7113862.583944357),Oceanview,Marina
4848,POINT (2404371.163400303 7114091.475811551),Camino Real,Wharfside
4849,POINT (2404410.242750724 7114368.537459986),Camino Real,Sea Cove
4850,POINT (2404410.242750724 7114368.537459986),Camino Real,Sea Cove
4851,POINT (2404347.330330774 7113818.259592317),Camino Real,Marina
4852,POINT (2404347.330330774 7113818.259592317),Camino Real,Marina
4853,POINT (2404371.163400303 7114091.475811551),Camino Real,Wharfside
4854,POINT (2404635.0498418785 7113811.247039793),San Lucas,Marina
4855,POINT (2404635.0498418785 7113811.247039793),San Lucas,Marina
4856,POINT (2404589.7049349206 7113545.015888162),San Lucas,Las Lomas
4857,POINT (2404589.7049349206 7113545.015888162),San Lucas,Las Lomas
4858,POINT (2404347.330330774 7113818.259592317),Camino Real,Marina
4859,POINT (2404347.330330774 7113818.259592317),Camino Real,Marina
4860,POINT (2354854.387590821 7101945.884629289),Ambrosia,Ambrosia
4861,POINT (2354854.387590821 7101945.884629289),Sterling,Ambrosia
4862,POINT (2354137.4624162903 7101748.076475138),Crestview,Crestview
4863,POINT (2354137.4624162903 7101748.076475138),Crestview,Ambrosia
4864,POINT (2349680.0018746965 7097947.2974635335),Obsidian,Travertine
4865,POINT (2349677.3303672187 7097656.188620967),Obsidian,Soapstone
4866,POINT (2349680.0018746965 7097947.2974635335),Obsidian,Travertine
4867,POINT (2349714.4927540766 7097361.913582169),Obsidian,Gritstone
4868,POINT (2349677.3303672187 7097656.188620967),Obsidian,Soapstone
4869,POINT (2349705.699654123 7097070.732248942),Obsidian,Limestone
4870,POINT (2349714.4927540766 7097361.913582169),Obsidian,Gritstone
4871,POINT (2368361.0569912824 7099556.807709283),Benbrook,Eagle Mountain
4872,POINT (2368346.6565893563 7100222.472996638),Benbrook,New Ballinger
4873,POINT (2377667.9378528264 7106685.311682315),Fort Worth,Chipping Campden
4874,POINT (2377667.9378528264 7106685.311682315),Fort Worth,Chipping Campden
4875,POINT (2386781.3328719605 7142915.41242635),Locust,Beall
4876,POINT (2386794.9558923948 7143512.321890487),Locust,Ame
4877,POINT (2386807.772388634 7144171.077482245),Locust,TX-288-LOOP E
4878,POINT (2386812.8898278205 7144247.555004999),Locust,TX-288-LOOP W
4879,POINT (2386794.9558923948 7143512.321890487),Locust,Ame
4880,POINT (2386757.992806733 7140717.390033068),Locust,McKamy
4881,POINT (2386764.8112541023 7138316.001901158),Locust,Windsor
4882,POINT (2386764.8112541023 7138316.001901158),Locust,Windsor
4883,POINT (2391722.6359482193 7140276.671488562),Sherman,Kings Row
4884,POINT (2391722.6359482193 7140276.671488562),Sherman,Kings Row
4885,POINT (2384019.13128149 7112071.763101685),Country Club,Regency
4886,POINT (2384019.13128149 7112071.763101685),Country Club,Regency
4887,POINT (2394500.250938656 7145225.536041485),FM-428,Long
4888,POINT (2394156.205860379 7144660.624945603),FM-428,Hartlee Field
4889,POINT (2394500.250938656 7145225.536041485),FM-428,Long
4890,POINT (2390601.6453432576 7138569.9648839375),Windsor,Windsor
4891,POINT (2386200.287152463 7124591.196419901),Fort Worth,Eagle
4892,POINT (2386200.287152463 7124591.196419901),Fort Worth,Eagle
4893,POINT (2389266.1667860677 7117506.891373705),Teasley,Savannah
4894,POINT (2389286.3635306945 7115964.407829274),Teasley,Longridge
4895,POINT (2389303.464062826 7114658.390948808),Teasley,Sandpiper
4896,POINT (2395212.6297399714 7107219.054818551),Teasley,Robinson
4897,POINT (2389329.1904570614 7115964.9686187375),Teasley,Longridge
4898,POINT (2389329.1904570614 7115964.9686187375),Teasley,Longridge
4899,POINT (2389297.8064969718 7118595.234899589),Teasley,Londonderry
4900,POINT (2389297.8064969718 7118595.234899589),Teasley,Londonderry
4901,POINT (2389789.4100422086 7113533.167757466),Hobson,Hobson
4902,POINT (2389925.551946246 7113651.386274858),Hobson,Teasley
4903,POINT (2381315.6830686834 7140039.319713453),Elm,Riney
4904,POINT (2392806.50000981 7113525.557144366),Teasley,Teasley
4905,POINT (2392871.5882214145 7112303.862325288),Teasley,Bent Oaks
4906,POINT (2392871.5882214145 7112303.862325288),Teasley,Bentoaks
4907,POINT (2392871.5882214145 7112303.862325288),Teasley,Bent Oaks
4908,POINT (2392871.5882214145 7112303.862325288),Teasley,Bentoaks
4909,POINT (2392852.3894846006 7113526.163018595),Teasley,Wind River
4910,POINT (2392876.3052989477 7114032.238070101),Lillian Miller,Hunters Ridge
4911,POINT (2392876.3052989477 7114032.238070101),Lillian Miller,Hunters Ridge
4912,POINT (2395177.79915194 7107768.013049911),Teasley,Tanglewood
4913,POINT (2394897.220812717 7108386.481621861),Teasley,Ryan
4914,POINT (2395177.79915194 7107768.013049911),Teasley,Tanglewood
4915,POINT (2395168.0401681336 7107811.546083211),Teasley,Tanglewood
4916,POINT (2394897.220812717 7108386.481621861),Teasley,Ryan
4917,POINT (2394610.3190953056 7108790.194506622),Teasley,Wheeler
4918,POINT (2394111.1982977926 7109736.881619715),Teasley,Briar Forest
4919,POINT (2394111.1982977926 7109736.881619715),Teasley,Briar Forest
4920,POINT (2393990.837887706 7110044.5648570545),Teasley,Ranchman
4921,POINT (2395270.018922342 7105662.519461449),Teasley,Wheeler Ridge
4922,POINT (2395270.018922342 7105662.519461449),Teasley,Wheeler Ridge
4923,POINT (2395365.0313964793 7103116.802198723),Teasley,Hickory Creek
4924,POINT (2395365.0313964793 7103116.802198723),Teasley,Hickory Creek
4925,POINT (2395365.6110224593 7103073.147431764),Teasley,Hickory Creek
4926,POINT (2395365.6110224593 7103073.147431764),Teasley,Hickory Creek
4927,POINT (2395365.0313964793 7103116.802198723),Teasley,Hickory Creek
4928,POINT (2395365.0313964793 7103116.802198723),Teasley,Hickory Creek
4929,POINT (2392946.522031202 7122845.770864789),Woodrow,Shady Oaks
4930,POINT (2392946.522031202 7122845.770864789),Woodrow,Shady Oaks
4931,POINT (2392946.522031202 7122845.770864789),Woodrow,Shady Oaks
4932,POINT (2395397.673935302 7101811.000692992),Teasley,Lighthouse
4933,POINT (2395397.673935302 7101811.000692992),Teasley,Lighthouse
4934,POINT (2395397.673935302 7101811.000692992),Teasley,Lighthouse
4935,POINT (2395397.673935302 7101811.000692992),Teasley,Lighthouse
4936,POINT (2395365.6110224593 7103073.147431764),Teasley,Hickory Creek
4937,POINT (2395365.6110224593 7103073.147431764),Teasley,Hickory Creek
4938,POINT (2396247.195260807 7097776.242458889),Teasley,Teasley
4939,POINT (2395270.018922342 7105662.519461449),Teasley,Wheeler Ridge
4940,POINT (2395270.018922342 7105662.519461449),Teasley,Wheeler Ridge
4941,POINT (2391974.62305361 7137860.3191908),Windsor,Windsor
4942,POINT (2389415.7241658396 7120103.143980788),Teasley,I-35E
4943,POINT (2389640.628347828 7119982.3796978835),I-35E,I-35E
4944,POINT (2376626.321910547 7142886.613589623),Elm,TX-288-LOOP E
4945,POINT (2376543.149080734 7142936.496862813),Elm,TX-288-LOOP W
4946,POINT (2384441.8448744807 7120311.266090214),Fort Worth,Acme
4947,POINT (2384441.8448744807 7120311.266090214),Fort Worth,Acme
4948,POINT (2396060.9515636247 7129938.645495729),Oak Vly,Paisley
4949,POINT (2396060.9515636247 7129938.645495729),Oak Vly,Paisley
4950,POINT (2396077.1258764416 7130331.828995954),Oak Vly,Spring Meadows
4951,POINT (2396077.1258764416 7130331.828995954),Oak Vly,Spring Meadows
4952,POINT (2396094.704043646 7130619.512011943),Oak Vly,Summer Trail
4953,POINT (2395094.996670452 7129903.971368202),Summer Oaks,Paisley
4954,POINT (2395094.996670452 7129903.971368202),Summer Oaks,Paisley
4955,POINT (2395101.3816374703 7130344.325926196),Summer Oaks,Spring Meadows
4956,POINT (2395101.3816374703 7130344.325926196),Summer Oaks,Spring Meadows
4957,POINT (2395113.094761815 7130613.73743133),Summer Oaks,Summer Trail
4958,POINT (2396907.229697008 7136881.459309504),Old North,Emerson
4959,POINT (2396907.229697008 7136881.459309504),Old North,Emerson
4960,POINT (2396579.9771629395 7136888.011430056),Public,Emerson
4961,POINT (2396579.9771629395 7136888.011430056),Public,Emerson
4962,POINT (2404041.1567602134 7113832.301771225),Peninsula,Marina
4963,POINT (2404041.1567602134 7113832.301771225),Peninsula,Marina
4964,POINT (2404061.3439503233 7114374.722754684),Peninsula,Sea Cove
4965,POINT (2403848.176402826 7113847.879965575),Wavecrest,Marina
4966,POINT (2403848.176402826 7113847.879965575),Wavecrest,Marina
4967,POINT (2393409.25537314 7107740.948235592),Roxbury,Leonis
4968,POINT (2393392.333835416 7108326.5303458385),Roxbury,Ryan
4969,POINT (2393392.333835416 7108326.5303458385),Roxbury,Ryan
4970,POINT (2393703.618026855 7107235.4443856515),Hialeah,Linda Vista
4971,POINT (2393687.8459727727 7107733.71637518),Hialeah,Leonis
4972,POINT (2393708.6508772857 7107086.330654048),Hialeah,Miranda
4973,POINT (2393703.618026855 7107235.4443856515),Hialeah,Linda Vista
4974,POINT (2393712.6930250977 7106780.746462818),Hialeah,Pavilion
4975,POINT (2393708.6508772857 7107086.330654048),Hialeah,Miranda
4976,POINT (2393716.273706914 7106278.674922774),Hialeah,Vineland
4977,POINT (2393712.6930250977 7106780.746462818),Hialeah,Pavilion
4978,POINT (2393716.273706914 7106278.674922774),Hialeah,Vineland
4979,POINT (2393003.618060876 7106476.653023665),Fanita,Sapphire
4980,POINT (2392990.595026853 7106767.564403293),Fanita,Pavilion
4981,POINT (2393432.061817699 7106478.675118838),Roxbury,Sapphire
4982,POINT (2393428.166641537 7106773.345575997),Roxbury,Pavilion
4983,POINT (2393428.166641537 7106773.345575997),Roxbury,Pavilion
4984,POINT (2393450.0547212344 7106275.154610343),Roxbury,Vineland
4985,POINT (2393432.061817699 7106478.675118838),Roxbury,Sapphire
4986,POINT (2393428.166641537 7106773.345575997),Roxbury,Pavilion
4987,POINT (2393428.166641537 7106773.345575997),Roxbury,Pavilion
4988,POINT (2393424.367641978 7107060.740263732),Roxbury,Hollister
4989,POINT (2392990.595026853 7106767.564403293),Fanita,Pavilion
4990,POINT (2392983.836102528 7107047.642919528),Fanita,Hollister
4991,POINT (2392983.836102528 7107047.642919528),Fanita,Hollister
4992,POINT (2393424.367641978 7107060.740263732),Roxbury,Hollister
4993,POINT (2393425.215463817 7107228.124474338),Roxbury,Linda Vista
4994,POINT (2393425.215463817 7107228.124474338),Roxbury,Linda Vista
4995,POINT (2393414.0641657235 7107377.157366609),Roxbury,Nob Hill
4996,POINT (2393414.0641657235 7107377.157366609),Roxbury,Nob Hill
4997,POINT (2393409.25537314 7107740.948235592),Roxbury,Leonis
4998,POINT (2395033.7260208568 7101787.977585166),Rockcrest,Lighthouse
4999,POINT (2395033.7260208568 7101787.977585166),Rockcrest,Lighthouse
5000,POINT (2395011.8887651204 7102049.662463638),Rockcrest,Windhaven
5001,POINT (2393990.027774019 7101781.425225557),Splitrock,Lighthouse
5002,POINT (2393987.13909959 7101999.69905102),Splitrock,Windhaven
5003,POINT (2394406.6298835203 7101757.833034086),Stonehaven,Lighthouse
5004,POINT (2394406.6298835203 7101757.833034086),Stonehaven,Lighthouse
5005,POINT (2394402.8227416514 7102045.226855832),Stonehaven,Windhaven
5006,POINT (2394402.8227416514 7102045.226855832),Stonehaven,Windhaven
5007,POINT (2384649.165798077 7120837.902774139),Fort Worth,I-35E
5008,POINT (2384649.165798077 7120837.902774139),Fort Worth,I-35E
5009,POINT (2385077.718628603 7121760.373046145),Fort Worth,Lindsey
5010,POINT (2384698.051976301 7121078.680820623),Fort Worth,I-35E
5011,POINT (2384698.051976301 7121078.680820623),Fort Worth,I-35E
5012,POINT (2384441.8448744807 7120311.266090214),Fort Worth,Acme
5013,POINT (2384441.8448744807 7120311.266090214),Fort Worth,Acme
5014,POINT (2386335.943072654 7128271.557110911),Elm,McKinney
5015,POINT (2386335.943072654 7128271.557110911),Elm,McKinney
5016,POINT (2388001.605027888 7127893.0216561565),Bell,Oak
5017,POINT (2388001.605027888 7127893.0216561565),Bell,Oak
5018,POINT (2399589.1681304323 7132067.080890747),TX-288-LOOP S,Prominence
5019,POINT (2384019.13128149 7112071.763101685),Country Club,Regency
5020,POINT (2384019.13128149 7112071.763101685),Country Club,Regency
5021,POINT (2375778.6107741995 7127768.48017428),I-35,Oak
5022,POINT (2375778.6107741995 7127768.48017428),I-35,Oak
5023,POINT (2388008.333331876 7127143.562625957),Bell,Mulberry
5024,POINT (2388003.487721045 7127514.634177721),Bell,Hickory
5025,POINT (2388003.487721045 7127514.634177721),Bell,Hickory
5026,POINT (2388003.487721045 7127514.634177721),Bell,Hickory
5027,POINT (2388003.487721045 7127514.634177721),Bell,Hickory
5028,POINT (2388001.605027888 7127893.0216561565),Bell,Oak
5029,POINT (2388001.605027888 7127893.0216561565),Bell,Oak
5030,POINT (2377868.0672124047 7127485.76039557),Bonnie Brae,Hickory
5031,POINT (2377868.0672124047 7127485.76039557),Bonnie Brae,Oak
5032,POINT (2377939.210847099 7136539.43510256),Bonnie Brae,Windsor
5033,POINT (2377939.210847099 7136539.43510256),Bonnie Brae,Windsor
5034,POINT (2377939.210847099 7136539.43510256),Bonnie Brae,Windsor
5035,POINT (2394238.0701038004 7130642.1526548),Audra,Mack
5036,POINT (2394238.0701038004 7130642.1526548),Audra,Grandpa Hare
5037,POINT (2397688.3592657116 7113419.366769595),Wind River,Wind River
5038,POINT (2396929.3596792356 7113431.071388375),Wind River,Wind River
5039,POINT (2394238.0701038004 7130642.1526548),Audra,Mack
5040,POINT (2394238.0701038004 7130642.1526548),Audra,Grandpa Hare
5041,POINT (2379803.761152933 7127510.485110459),Texas,Hickory
5042,POINT (2379803.761152933 7127510.485110459),Texas,Hickory
5043,POINT (2393973.0326226233 7113701.075616806),Wind River,Wind River
5044,POINT (2380342.7617158857 7124591.985879827),Eagle,Eagle
5045,POINT (2394479.667060367 7133639.920577488),Nottingham,Mingo
5046,POINT (2394479.667060367 7133639.920577488),Nottingham,Mingo
5047,POINT (2394947.1956357555 7132743.751927704),Nottingham,Audra
5048,POINT (2371339.555752793 7167089.414726121),I-35 N,Rector
5049,POINT (2392890.9781486155 7121724.356586895),Colorado,Wilderness
5050,POINT (2392993.902864431 7128056.843474037),Woodrow,McKinney
5051,POINT (2392993.902864431 7128056.843474037),Woodrow,McKinney
5052,POINT (2393203.010480322 7128896.482259809),Audra,Charles
5053,POINT (2390738.071511788 7120742.687941357),Dallas,Piping Rock
5054,POINT (2391163.130682803 7120289.816908968),Dallas,Rio Grande
5055,POINT (2391217.947167437 7120308.730835668),Dallas,Rio Grande
5056,POINT (2390738.071511788 7120742.687941357),Dallas,Piping Rock
5057,POINT (2390224.182498458 7121205.314247025),Dallas,Hopkins
5058,POINT (2390224.182498458 7121205.314247025),Dallas,Hopkins
5059,POINT (2399413.804284202 7124165.337601089),TX-288-LOOP S,Shady Oaks
